ID_CLIENT,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,STATE_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_EMAIL,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,PRODUCT,AGE
41506,10,WEB,1,M,6,0.0,PR,1,MT,Y,73,4,15.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,MT,N,NO_DATA,0.0,9.0,2,1.0,31.0
47545,10,WEB,1,M,1,3.0,MA,1,RR,Y,122,1,10.0,1,0.0,1,1,0,1,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,44.0
33690,25,,1,F,1,2.0,MG,1,MG,N,NO_DATA,1,5.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,7.0,44.0
21399,10,CARGA,1,F,1,2.0,BA,1,BA,Y,81,1,1.0,1,0.0,0,0,0,0,0,1,0.0,0.0,Y,BA,Y,81,0.0,,,1.0,56.0
33430,10,WEB,1,F,4,0.0,PE,1,PE,Y,97,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,47.0
23226,20,,1,F,1,1.0,MG,1,MG,Y,29,1,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,MG,Y,29,0.0,9.0,2,2.0,19.0
974,25,WEB,1,F,4,0.0,SP,1,SP,N,NO_DATA,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,62.0
39962,10,,1,F,4,0.0,BA,1,BA,Y,90,1,10.0,1,0.0,0,0,0,0,0,1,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,63.0
32068,25,WEB,1,M,6,1.0,RS,1,RS,Y,54,1,4.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,RS,Y,54,0.0,9.0,2,1.0,29.0
30718,20,CARGA,1,M,1,0.0,PE,1,PE,Y,97,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,35.0
34892,10,,1,M,2,2.0,NO_DATA,0,PA,N,NO_DATA,2,0.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,59.0
36778,10,WEB,1,F,2,4.0,PI,1,PI,Y,110,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,PI,N,NO_DATA,0.0,9.0,2,1.0,41.0
48592,20,CARGA,1,F,1,2.0,GO,1,GO,N,NO_DATA,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,GO,Y,66,0.0,11.0,2,1.0,31.0
36445,10,,1,F,4,0.0,RN,1,RN,Y,105,1,2.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,11.0,5,1.0,68.0
29421,10,WEB,1,F,7,0.0,RN,1,GO,Y,69,1,6.0,1,230.0,0,0,0,0,0,0,35000.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,57.0
240,15,WEB,1,F,1,1.0,PE,1,SP,Y,5,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,25.0
21456,10,,1,F,1,1.0,RS,1,RS,Y,54,1,10.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,38.0
6044,25,WEB,1,F,6,0.0,PE,1,PE,Y,97,1,1.0,1,0.0,1,0,0,0,0,0,0.0,0.0,Y,PE,Y,97,0.0,9.0,5,1.0,49.0
28328,10,WEB,1,M,1,0.0,PR,1,MT,Y,71,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,Y,71,0.0,9.0,2,1.0,41.0
4161,10,WEB,1,F,2,0.0,RS,1,RS,Y,58,1,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,71.0
35783,10,,1,M,2,1.0,RS,1,RS,Y,58,1,12.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,RS,Y,58,0.0,9.0,2,1.0,42.0
13180,5,,1,M,1,1.0,PE,1,PE,Y,111,1,4.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,67.0
10030,10,WEB,1,M,4,0.0,AL,1,AL,N,NO_DATA,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,63.0
18781,5,,1,F,2,0.0,NO_DATA,0,MG,Y,32,1,0.0,1,0.0,0,0,0,0,0,1,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,3,1.0,48.0
27717,10,WEB,1,M,2,0.0,MS,1,MS,N,NO_DATA,1,12.0,1,0.0,0,1,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,58.0
37038,15,WEB,1,F,2,0.0,MS,1,MS,N,NO_DATA,1,6.0,1,0.0,0,0,0,0,0,0,25000.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,58.0
14647,10,WEB,1,F,1,0.0,RN,1,RN,Y,105,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,32.0
26507,25,WEB,1,M,1,0.0,AL,1,BA,Y,86,,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,23.0
39050,10,,1,F,5,0.0,SP,1,SP,N,NO_DATA,2,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,69.0
556,20,WEB,1,F,1,0.0,SP,1,SP,Y,18,2,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,27.0
22720,5,WEB,2,F,6,0.0,CE,1,CE,Y,107,1,8.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,CE,N,NO_DATA,0.0,9.0,4,1.0,40.0
965,25,WEB,1,F,1,2.0,AL,1,AL,Y,100,1,25.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,AL,Y,100,0.0,9.0,5,1.0,41.0
12221,15,WEB,1,F,1,2.0,BA,1,BA,Y,90,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,23.0
46816,5,,1,F,2,1.0,MA,1,MA,Y,125,1,8.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,30.0
23351,15,,1,F,1,1.0,MG,1,MG,Y,33,1,5.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,36.0
45002,10,WEB,1,F,1,0.0,AC,1,AC,N,NO_DATA,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,44.0
22501,10,WEB,1,F,1,0.0,MG,1,MG,Y,29,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,MG,Y,29,0.0,9.0,2,1.0,30.0
31328,5,,1,F,2,2.0,GO,1,GO,Y,67,1,4.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,2.0,29.0
21603,15,WEB,1,F,4,0.0,MG,1,RJ,Y,20,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,61.0
43708,25,CARGA,1,M,2,1.0,PB,1,PB,Y,103,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,28.0
47826,10,WEB,1,F,2,0.0,SP,1,SP,Y,9,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,42.0
34394,25,WEB,1,M,2,0.0,CE,1,CE,Y,107,1,16.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,54.0
21165,10,,1,F,1,0.0,AL,1,AL,Y,100,1,8.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,66.0
24542,15,WEB,1,F,2,2.0,CE,1,CE,N,NO_DATA,1,8.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,CE,N,NO_DATA,0.0,9.0,5,1.0,37.0
23826,20,WEB,1,F,2,2.0,MG,1,MG,Y,30,2,6.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,MG,Y,30,0.0,9.0,2,1.0,34.0
6748,1,WEB,1,F,7,0.0,CE,1,CE,Y,112,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,2.0,56.0
3836,10,,1,F,2,1.0,PE,1,PE,Y,97,4,19.0,0,0.0,0,1,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,40.0
40293,15,,1,M,2,2.0,NO_DATA,0,CE,N,NO_DATA,1,0.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,Y,107,0.0,11.0,5,1.0,59.0
26226,15,,1,F,2,2.0,PA,1,PA,Y,117,1,20.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,50.0
1994,25,WEB,1,M,2,1.0,PB,1,PB,N,NO_DATA,1,50.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,PB,N,NO_DATA,0.0,9.0,2,1.0,44.0
22222,5,WEB,1,F,1,0.0,CE,1,PE,Y,97,1,15.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,40.0
1078,15,,1,M,2,0.0,AL,1,AL,N,NO_DATA,1,5.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,59.0
36668,15,,1,F,2,0.0,MG,1,MG,Y,32,1,0.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,2.0,29.0
46868,25,WEB,1,F,1,0.0,RN,1,RN,N,NO_DATA,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,37.0
23428,10,WEB,1,M,2,0.0,CE,1,CE,N,NO_DATA,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,64.0
27169,15,,1,M,1,4.0,SP,1,SP,Y,10,1,,1,0.0,0,0,0,0,0,1,0.0,0.0,Y,SP,N,NO_DATA,0.0,9.0,5,2.0,27.0
48770,15,,1,M,2,0.0,PE,1,PE,Y,97,1,1.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,6.0,2,1.0,20.0
37237,5,,1,F,1,0.0,CE,1,CE,Y,107,1,10.0,1,0.0,0,0,0,0,0,1,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,51.0
42539,5,,1,M,1,0.0,CE,1,CE,Y,107,1,4.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,CE,Y,107,0.0,9.0,2,1.0,20.0
6742,10,,1,F,1,0.0,SP,1,RO,Y,77,1,7.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,RO,Y,77,0.0,9.0,2,1.0,28.0
150,15,WEB,1,F,2,0.0,RJ,1,RJ,Y,22,1,40.0,1,1000.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,62.0
48380,10,WEB,1,F,4,2.0,GO,1,GO,Y,67,1,5.0,1,0.0,1,1,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,31.0
13790,20,,1,F,2,0.0,AL,1,SP,Y,5,1,18.0,0,250.0,1,0,0,0,0,1,0.0,1.0,N,NO_JOB,Y,5,0.0,0.0,,1.0,54.0
9351,20,WEB,1,F,4,2.0,RJ,1,RJ,Y,22,1,20.0,1,400.0,0,1,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,,,1.0,54.0
36136,15,WEB,1,F,1,0.0,MS,1,MS,Y,75,1,4.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,7.0,31.0
9980,5,,1,F,2,0.0,BA,1,BA,Y,84,1,5.0,0,0.0,0,0,0,0,0,0,0.0,1.0,Y,BA,N,NO_DATA,0.0,9.0,5,2.0,25.0
11087,15,WEB,1,F,2,2.0,CE,1,SP,Y,5,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,4,1.0,31.0
9209,10,,1,F,2,2.0,PE,1,AL,N,NO_DATA,1,30.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,60.0
49193,10,,1,F,2,0.0,PR,1,PR,Y,44,1,4.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,34.0
3678,25,,1,F,5,0.0,MT,1,MT,Y,71,1,5.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,5,1.0,40.0
4252,20,WEB,1,F,1,0.0,CE,1,CE,Y,112,1,1.0,1,0.0,0,1,0,0,0,0,0.0,0.0,Y,CE,Y,112,0.0,9.0,2,2.0,18.0
2082,25,WEB,1,M,2,0.0,PB,1,PB,Y,103,1,30.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,4,1.0,49.0
8169,5,,1,M,1,1.0,MA,1,PA,N,NO_DATA,1,6.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,PA,Y,120,0.0,9.0,2,1.0,32.0
2501,15,WEB,1,F,6,3.0,MG,1,SP,N,NO_DATA,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,5,2.0,54.0
44929,25,WEB,1,M,2,1.0,PE,1,SP,Y,5,1,30.0,1,500.0,1,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,11.0,,1.0,56.0
24307,10,,1,M,4,0.0,PE,1,PE,N,NO_DATA,1,14.0,0,0.0,1,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,65.0
27191,10,WEB,1,F,4,0.0,RS,1,RS,N,NO_DATA,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,57.0
43554,10,WEB,1,F,1,0.0,SP,1,SP,Y,5,2,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,SP,Y,5,0.0,9.0,2,1.0,22.0
15913,15,WEB,1,M,2,0.0,SP,1,SP,Y,5,5,0.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,53.0
8281,25,WEB,1,M,2,0.0,GO,1,GO,Y,69,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,GO,Y,69,0.0,9.0,2,1.0,23.0
23143,5,,1,F,1,0.0,RS,1,RS,Y,58,1,21.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,11.0,1,1.0,74.0
38443,25,WEB,1,M,2,0.0,BA,1,BA,Y,84,2,1.0,1,0.0,1,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,34.0
48452,20,WEB,1,F,2,0.0,BA,1,BA,Y,86,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,BA,Y,86,0.0,,,1.0,29.0
48516,20,,1,F,2,0.0,MA,1,MA,Y,125,1,5.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,34.0
42342,25,,1,F,2,0.0,PA,1,PA,N,NO_DATA,1,11.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,PA,N,NO_DATA,0.0,9.0,2,1.0,24.0
5189,10,,1,F,2,2.0,NO_DATA,0,PA,Y,117,2,0.0,1,0.0,1,1,0,0,0,1,0.0,1.0,Y,PA,Y,117,0.0,11.0,5,1.0,45.0
13950,5,WEB,1,F,2,2.0,PE,1,PE,N,NO_DATA,1,15.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,37.0
45214,15,WEB,1,M,2,1.0,PB,1,DF,Y,66,5,4.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,DF,Y,66,0.0,9.0,2,1.0,31.0
26728,5,WEB,1,F,4,3.0,CE,1,CE,Y,107,2,5.0,1,95.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,44.0
25174,15,,1,M,2,1.0,MG,1,MG,Y,29,1,6.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,MG,Y,29,0.0,9.0,2,2.0,30.0
31787,15,,1,F,4,0.0,MG,1,SP,Y,5,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,67.0
29030,25,,1,F,2,0.0,MT,1,MT,N,NO_DATA,1,8.0,1,0.0,0,0,0,0,0,1,10000.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,54.0
45583,15,,1,M,2,3.0,RS,1,RS,Y,62,1,16.0,0,0.0,0,0,0,0,0,0,0.0,1.0,Y,RS,N,NO_DATA,0.0,8.0,5,1.0,43.0
20139,10,WEB,2,F,2,0.0,PE,1,PE,N,NO_DATA,2,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,PE,Y,97,2.0,7.0,2,1.0,35.0
38674,10,,1,M,2,3.0,SP,1,MG,Y,32,1,7.0,1,0.0,0,0,0,0,0,0,45000.0,1.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,31.0
21949,10,WEB,1,F,2,2.0,AL,1,AL,Y,100,1,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,44.0
24432,5,WEB,1,F,1,1.0,SP,1,SP,Y,5,1,17.0,1,400.0,0,0,0,0,0,0,0.0,0.0,Y,SP,N,NO_DATA,0.0,9.0,2,2.0,26.0
28932,25,WEB,1,F,1,0.0,PB,1,PB,Y,103,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,,2.0,21.0
45630,15,WEB,1,M,1,0.0,BA,1,SP,Y,5,,,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,,1.0,48.0
11137,25,WEB,1,M,2,0.0,PE,1,PE,Y,97,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,PE,N,NO_DATA,0.0,6.0,2,1.0,33.0
45806,15,WEB,1,F,4,0.0,MS,1,MS,Y,75,1,7.0,1,0.0,1,0,0,0,0,1,0.0,0.0,Y,MS,Y,75,0.0,9.0,2,1.0,61.0
34904,10,WEB,1,F,4,0.0,RJ,1,RJ,N,NO_DATA,1,2.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,1.0,51.0
11341,20,WEB,1,F,1,0.0,CE,1,CE,N,NO_DATA,1,2.0,1,0.0,0,1,0,0,0,0,0.0,0.0,Y,CE,Y,107,0.0,9.0,2,1.0,35.0
25839,5,WEB,1,F,6,1.0,CE,1,CE,N,NO_DATA,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,39.0
33538,10,WEB,1,M,1,0.0,BA,1,BA,Y,84,2,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,46.0
2056,5,WEB,1,M,1,0.0,MT,1,MT,Y,71,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,MT,N,NO_DATA,0.0,10.0,2,1.0,64.0
41002,10,WEB,1,M,6,3.0,CE,1,CE,Y,107,1,30.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,1,1.0,79.0
22659,20,,1,F,2,3.0,SP,1,SP,Y,5,1,0.0,0,0.0,1,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,,1.0,40.0
17298,10,,1,F,2,2.0,MA,1,MA,N,NO_DATA,1,28.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,59.0
23338,25,WEB,1,F,1,0.0,CE,1,CE,Y,107,1,2.0,1,0.0,1,1,0,0,0,0,0.0,0.0,Y,CE,Y,107,0.0,9.0,2,1.0,25.0
46707,10,,1,M,2,0.0,PR,1,PR,Y,40,2,7.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,NO_JOB,Y,40,0.0,9.0,5,1.0,32.0
33700,10,,1,M,2,0.0,SP,1,SP,Y,15,1,1.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,Y,15,0.0,9.0,2,1.0,49.0
12323,10,WEB,1,M,2,3.0,PA,1,AP,N,NO_DATA,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,46.0
27188,10,,1,F,1,0.0,NO_DATA,0,BA,Y,81,1,0.0,1,0.0,1,1,0,0,0,1,0.0,1.0,Y,BA,Y,81,0.0,9.0,2,1.0,42.0
38148,10,WEB,1,M,2,1.0,CE,1,CE,N,NO_DATA,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,63.0
7149,10,WEB,1,M,1,0.0,SC,1,SC,Y,50,5,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,24.0
22088,10,WEB,1,F,2,0.0,PE,1,PE,Y,97,1,3.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,45.0
33793,15,WEB,1,F,2,0.0,AL,1,AL,Y,100,1,8.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,4,1.0,51.0
47823,25,WEB,1,F,1,0.0,CE,1,CE,Y,107,1,,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,CE,Y,107,0.0,9.0,2,1.0,40.0
25286,25,WEB,1,M,6,2.0,MA,1,MT,Y,73,1,15.0,1,350.0,0,0,0,0,0,0,120000.0,0.0,Y,MT,Y,73,0.0,6.0,2,1.0,37.0
11673,5,,1,F,2,0.0,TO,1,TO,Y,68,1,10.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,0.0,1,1.0,60.0
35348,10,,1,F,2,0.0,RS,1,RS,Y,58,1,3.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,RS,Y,58,0.0,9.0,5,1.0,40.0
19631,5,WEB,1,F,1,1.0,CE,1,CE,Y,107,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,NO_JOB,N,NO_DATA,0.0,11.0,4,1.0,27.0
49899,10,,1,F,4,0.0,SP,1,SP,N,NO_DATA,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,71.0
43627,10,,1,F,1,0.0,RJ,1,RJ,Y,22,2,1.0,0,0.0,0,0,0,0,0,1,0.0,1.0,N,RJ,Y,22,0.0,9.0,2,1.0,22.0
13910,15,WEB,1,F,2,4.0,MA,1,MA,Y,126,1,10.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,2.0,4,1.0,38.0
32704,15,,1,F,5,1.0,MG,1,MG,N,NO_DATA,1,15.0,1,0.0,0,0,0,0,0,1,0.0,0.0,Y,MG,Y,39,0.0,,,1.0,32.0
43500,10,,1,F,2,3.0,PE,1,SP,N,NO_DATA,1,10.0,0,0.0,0,1,0,0,0,0,30000.0,1.0,Y,SP,Y,5,0.0,9.0,2,1.0,31.0
34555,10,WEB,1,M,5,0.0,RS,1,RS,Y,62,1,5.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,1.0,60.0
40689,10,,1,M,2,2.0,NO_DATA,0,PA,Y,117,1,0.0,1,0.0,0,0,0,0,0,1,0.0,1.0,Y,PA,Y,117,0.0,11.0,2,1.0,38.0
7901,10,WEB,1,M,2,1.0,SP,1,SP,Y,14,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,,,2.0,31.0
24242,20,WEB,1,F,2,0.0,CE,1,CE,N,NO_DATA,1,1.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,CE,N,NO_DATA,0.0,11.0,5,1.0,31.0
22945,10,WEB,1,F,4,3.0,CE,1,CE,N,NO_DATA,1,22.0,1,0.0,0,0,0,0,0,0,0.0,0.0,Y,CE,Y,107,0.0,9.0,2,1.0,55.0
21664,10,,1,F,2,0.0,RS,1,RS,Y,54,1,5.0,0,0.0,0,0,0,0,0,1,0.0,1.0,Y,RS,Y,54,0.0,9.0,2,1.0,42.0
39408,5,WEB,1,M,4,0.0,PB,1,PB,N,NO_DATA,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,2.0,84.0
34535,10,WEB,1,M,1,0.0,MT,1,MT,N,NO_DATA,1,20.0,1,0.0,0,0,0,0,0,0,40000.0,0.0,N,NO_JOB,Y,73,0.0,9.0,1,1.0,42.0
26204,10,,1,M,2,3.0,PR,1,SP,Y,12,1,5.0,1,0.0,0,0,0,0,0,1,0.0,1.0,N,NO_JOB,N,NO_DATA,0.0,9.0,1,2.0,69.0
37176,15,WEB,1,F,2,0.0,PB,1,PB,Y,103,1,20.0,1,0.0,0,0,0,0,0,0,0.0,0.0,N,NO_JOB,N,NO_DATA,0.0,9.0,2,1.0,38.0
33077,5,WEB,1,F,1,0.0,PB,1,PB,Y,103,1,4.0,1,457.0,1,0,0,0,0,1,0.0,0.0,Y,PB,Y,103,0.0,9.0,2,1.0,57.0
